ensembl_gene_id,sepwes003,sepwes006,sepwes007,sepwes008,sepwes009,sepwes010,sepwes011,sepwes012
ENSG00000167113,6,6,6,7,8,7,8,7
ENSG00000167114,6,7,6,7,7,6,7,6
ENSG00000167118,7,8,7,8,8,8,8,8
ENSG00000167123,4,4,3,5,4,4,4,5
ENSG00000167130,6,6,5,6,6,6,6,5
ENSG00000167136,5,5,5,5,6,5,6,5
ENSG00000167173,11,11,11,12,9,10,9,11
ENSG00000167182,9,9,9,9,8,8,8,9
ENSG00000167186,6,7,6,7,6,6,7,6
ENSG00000167193,10,10,10,10,8,9,9,9
ENSG00000167196,7,7,7,6,9,7,8,7
ENSG00000167202,10,10,10,9,8,10,9,9
ENSG00000167207,11,9,10,11,8,9,9,9
ENSG00000167208,11,10,11,11,10,10,10,11
ENSG00000167210,7,7,7,7,4,7,5,5
ENSG00000167220,7,6,5,6,7,7,6,6
ENSG00000167232,7,7,7,6,10,7,8,7
ENSG00000167257,6,6,7,6,7,7,7,7
ENSG00000167258,10,10,10,9,10,9,9,10
ENSG00000167261,8,9,9,12,9,11,10,10
ENSG00000167264,6,7,7,9,8,7,7,7
ENSG00000167272,5,6,6,6,8,6,7,6
ENSG00000167280,8,7,7,7,8,7,8,8
ENSG00000167283,9,9,8,9,9,9,9,8
ENSG00000167286,6,7,7,7,8,7,9,8
ENSG00000167291,4,5,5,5,4,4,5,5
ENSG00000167302,7,8,8,9,8,9,8,7
ENSG00000167315,8,8,8,8,8,8,8,8
ENSG00000167323,9,9,9,11,9,10,9,10
ENSG00000167325,7,6,7,6,8,9,8,7
ENSG00000167333,6,6,6,6,7,6,7,7
ENSG00000167363,5,4,3,3,5,4,5,5
ENSG00000167378,7,7,6,7,7,7,7,6
ENSG00000167380,7,7,7,6,8,7,8,7
ENSG00000167384,6,6,6,5,7,7,7,5
ENSG00000167393,5,6,5,8,7,7,7,5
ENSG00000167394,5,6,5,6,5,5,6,6
ENSG00000167395,9,9,9,9,8,9,8,9
ENSG00000167397,6,5,5,6,6,6,5,5
ENSG00000167434,6,8,5,11,5,9,7,6
ENSG00000167447,7,7,7,7,7,7,7,7
ENSG00000167460,12,12,11,12,11,11,10,11
ENSG00000167461,12,10,12,11,10,10,10,11
ENSG00000167468,10,9,8,10,9,9,9,9
ENSG00000167470,11,11,11,12,9,11,9,11
ENSG00000167476,5,5,3,6,5,4,4,4
ENSG00000167483,6,7,7,6,11,6,8,7
ENSG00000167487,6,6,6,6,6,6,6,6
ENSG00000167491,9,10,10,11,9,10,10,10
ENSG00000167508,6,7,6,7,8,7,7,6
ENSG00000167513,3,4,3,5,4,7,3,4
ENSG00000167515,6,6,5,7,9,7,7,7
ENSG00000167522,10,10,10,11,10,11,11,11
ENSG00000167523,5,5,5,5,6,5,5,6
ENSG00000167524,6,5,7,5,6,6,6,7
ENSG00000167525,6,5,6,6,7,6,6,7
ENSG00000167526,11,12,10,13,13,11,13,11
ENSG00000167528,8,10,9,8,8,10,9,10
ENSG00000167535,4,4,3,5,5,5,5,5
ENSG00000167536,9,10,9,11,7,9,8,9
ENSG00000167543,6,7,6,6,8,7,7,7
ENSG00000167548,10,10,10,11,10,11,10,10
ENSG00000167549,3,4,3,3,5,4,4,4
ENSG00000167550,4,4,5,4,6,4,4,4
ENSG00000167552,12,12,13,13,11,11,10,12
ENSG00000167553,8,8,8,9,7,8,7,8
ENSG00000167555,5,6,6,4,8,5,7,6
ENSG00000167562,8,8,7,6,8,7,7,7
ENSG00000167565,8,8,8,9,7,8,7,7
ENSG00000167566,9,9,8,9,6,8,7,7
ENSG00000167578,6,6,7,7,7,7,6,7
ENSG00000167595,5,6,6,7,7,6,7,7
ENSG00000167600,5,6,6,4,4,6,5,4
ENSG00000167604,7,7,6,8,9,8,7,7
ENSG00000167608,6,6,5,7,5,5,4,6
ENSG00000167613,10,10,9,10,7,10,9,10
ENSG00000167615,10,10,10,11,11,11,11,11
ENSG00000167618,4,4,3,4,5,4,4,5
ENSG00000167625,6,6,6,7,7,7,7,7
ENSG00000167632,7,7,7,8,8,8,7,8
ENSG00000167633,5,4,5,5,3,5,5,5
ENSG00000167635,8,8,8,6,9,8,9,8
ENSG00000167637,5,6,6,5,6,5,7,6
ENSG00000167641,5,5,3,5,4,4,4,3
ENSG00000167642,8,9,7,8,8,8,8,7
ENSG00000167645,7,7,6,9,7,8,7,7
ENSG00000167657,7,7,7,8,7,8,7,7
ENSG00000167658,13,13,12,14,14,13,13,13
ENSG00000167664,5,4,4,5,3,5,6,5
ENSG00000167670,7,6,6,6,6,7,6,7
ENSG00000167671,12,12,9,13,10,11,10,10
ENSG00000167674,7,8,7,9,8,8,8,7
ENSG00000167676,7,9,7,9,5,9,7,6
ENSG00000167680,4,8,3,4,4,6,4,5
ENSG00000167685,6,6,6,7,8,7,7,7
ENSG00000167699,7,8,8,7,8,8,8,8
ENSG00000167700,4,4,4,5,5,4,4,4
ENSG00000167702,6,6,5,6,7,7,7,6
ENSG00000167703,10,11,10,12,8,11,9,10
ENSG00000167705,9,8,7,9,6,8,6,7
ENSG00000167711,3,4,4,3,6,4,4,4
ENSG00000167716,8,8,7,8,8,8,8,8
ENSG00000167720,5,5,3,5,6,5,5,5
ENSG00000167721,8,7,8,6,8,7,8,8
ENSG00000167740,6,6,5,7,6,6,6,5
ENSG00000167747,4,5,6,7,7,6,6,5
ENSG00000167766,8,7,9,7,10,7,9,8
ENSG00000167768,9,8,7,8,5,8,7,7
ENSG00000167770,9,9,8,10,9,9,8,9
ENSG00000167775,4,5,5,7,6,5,6,6
ENSG00000167778,8,9,8,9,8,8,8,8
ENSG00000167785,6,6,6,5,8,7,7,7
ENSG00000167792,8,7,7,8,9,8,8,8
ENSG00000167797,8,9,7,8,8,8,7,8
ENSG00000167815,9,8,7,9,7,9,9,7
ENSG00000167840,5,5,5,5,6,5,6,5
ENSG00000167842,7,7,7,6,8,7,8,7
ENSG00000167850,9,8,8,7,5,7,7,8
ENSG00000167851,12,11,12,12,9,11,11,12
ENSG00000167861,4,5,3,5,4,4,4,4
ENSG00000167862,6,7,6,7,7,6,7,7
ENSG00000167863,9,9,8,9,9,9,8,8
ENSG00000167874,5,6,6,7,4,6,5,5
ENSG00000167881,9,9,9,8,10,8,9,9
ENSG00000167895,8,9,9,10,10,10,11,10
ENSG00000167900,5,5,5,6,5,7,5,4
ENSG00000167904,7,6,7,5,7,6,7,6
ENSG00000167912,4,4,4,4,5,5,5,4
ENSG00000167920,4,5,3,5,5,4,4,5
ENSG00000167925,6,7,7,8,7,7,7,7
ENSG00000167930,6,6,5,6,6,7,6,6
ENSG00000167962,6,7,7,8,7,7,7,7
ENSG00000167965,6,7,5,6,6,7,6,6
ENSG00000167967,7,7,7,8,7,7,7,7
ENSG00000167968,4,4,3,4,4,4,4,4
ENSG00000167969,5,6,5,7,7,7,6,6
ENSG00000167972,4,5,4,5,6,5,6,5
ENSG00000167977,8,8,8,8,7,8,7,8
ENSG00000167978,12,11,12,13,13,13,12,12
ENSG00000167981,6,6,7,5,6,6,6,6
ENSG00000167984,7,7,8,7,9,8,10,9
ENSG00000167985,6,7,5,7,6,6,6,6
ENSG00000167986,10,10,9,9,10,10,10,10
ENSG00000167987,7,8,7,9,7,8,7,7
ENSG00000167992,8,7,5,8,5,6,5,7
ENSG00000167994,6,6,5,7,4,6,5,4
ENSG00000167995,9,10,10,11,6,9,8,10
ENSG00000167996,15,15,14,17,13,15,13,15
ENSG00000168000,5,4,4,5,5,5,5,5
ENSG00000168002,8,8,8,9,9,8,8,8
ENSG00000168003,9,9,9,9,8,9,8,10
ENSG00000168005,5,6,6,5,7,5,6,6
ENSG00000168010,11,11,12,13,10,12,11,12
ENSG00000168014,8,8,9,7,8,8,8,8
ENSG00000168016,13,11,13,10,10,10,10,12
ENSG00000168026,10,5,9,6,7,5,6,8
ENSG00000168028,10,10,9,11,12,10,12,10
ENSG00000168036,10,11,10,10,10,10,10,10
ENSG00000168038,4,5,5,4,6,5,5,5
ENSG00000168040,8,9,7,10,7,9,8,7
ENSG00000168056,5,7,7,7,7,6,8,7
ENSG00000168060,6,6,4,5,6,5,6,5
ENSG00000168061,5,6,3,5,5,5,6,5
ENSG00000168062,11,7,10,6,7,5,5,10
ENSG00000168066,11,12,11,12,11,11,11,11
ENSG00000168067,8,8,7,10,9,9,9,9
ENSG00000168071,9,11,10,12,9,11,10,10
ENSG00000168078,3,4,3,5,4,4,4,4
ENSG00000168081,5,5,4,5,7,3,5,4
ENSG00000168090,8,8,8,8,8,8,8,9
ENSG00000168092,10,10,10,10,10,10,9,9
ENSG00000168096,5,5,6,5,7,6,6,6
ENSG00000168101,6,7,6,7,7,7,7,7
ENSG00000168116,5,6,5,4,6,6,6,5
ENSG00000168118,7,7,7,7,7,7,7,7
ENSG00000168137,9,10,9,10,10,10,10,10
ENSG00000168152,5,5,5,4,6,5,5,5
ENSG00000168159,9,9,8,10,8,9,9,9
ENSG00000168172,9,9,9,9,9,9,10,9
ENSG00000168175,10,9,10,9,10,9,9,10
ENSG00000168209,7,8,6,8,7,6,9,7
ENSG00000168214,10,12,11,11,9,11,10,10
ENSG00000168216,9,10,10,9,10,9,9,9
ENSG00000168228,6,6,6,4,7,6,6,5
ENSG00000168229,5,4,5,4,6,6,7,6
ENSG00000168234,8,7,8,7,7,8,9,9
ENSG00000168237,6,6,6,7,6,7,6,6
ENSG00000168246,7,7,7,6,7,7,7,6
ENSG00000168255,5,5,6,4,5,5,5,6
ENSG00000168256,9,9,8,9,8,8,8,9
ENSG00000168259,10,9,10,10,10,9,9,10
ENSG00000168264,10,9,10,9,9,11,10,10
ENSG00000168268,5,5,3,7,5,4,5,5
ENSG00000168273,5,5,5,4,5,5,6,5
ENSG00000168275,7,6,6,6,6,5,6,7
ENSG00000168280,4,5,6,4,6,5,7,6
ENSG00000168282,9,8,9,8,8,8,8,9
ENSG00000168283,7,7,7,6,8,7,8,6
ENSG00000168286,7,7,7,8,7,7,8,7
ENSG00000168288,10,10,10,11,9,10,9,10
ENSG00000168291,8,8,8,9,8,8,8,8
ENSG00000168297,9,10,9,11,8,10,9,8
ENSG00000168300,10,10,10,8,9,10,9,8
ENSG00000168301,7,6,6,5,7,5,6,7
ENSG00000168303,7,7,7,8,7,7,7,7
ENSG00000168310,13,11,12,11,10,10,10,11
ENSG00000168329,10,11,11,10,10,10,10,12
ENSG00000168374,10,10,10,10,9,9,9,9
ENSG00000168385,10,10,11,10,10,10,11,10
ENSG00000168386,4,4,4,5,9,4,4,4
ENSG00000168389,5,6,4,5,5,5,5,5
ENSG00000168393,6,6,5,5,7,6,6,5
ENSG00000168394,14,12,13,12,11,11,11,13
ENSG00000168395,6,7,7,7,8,8,8,7
ENSG00000168397,8,8,8,9,8,9,8,8
ENSG00000168404,12,10,11,11,9,10,9,11
ENSG00000168405,7,7,7,6,6,7,7,7
ENSG00000168411,8,8,8,8,8,8,8,8
ENSG00000168421,9,7,8,7,11,7,9,8
ENSG00000168434,7,7,6,6,7,7,7,7
ENSG00000168438,9,9,9,8,9,8,9,8
ENSG00000168439,11,9,10,9,10,9,9,10
ENSG00000168461,13,12,12,13,10,12,10,11
ENSG00000168476,8,7,7,8,6,8,7,8
ENSG00000168477,5,4,4,3,4,5,4,5
ENSG00000168487,5,5,4,5,5,5,6,5
ENSG00000168488,9,10,9,10,10,10,9,10
ENSG00000168495,7,7,7,6,7,6,7,7
ENSG00000168496,5,5,6,6,6,8,6,5
ENSG00000168497,10,9,9,9,7,8,9,9
ENSG00000168517,6,5,6,5,5,5,5,5
ENSG00000168522,9,9,9,8,9,9,9,9
ENSG00000168528,7,6,4,8,4,6,5,5
ENSG00000168538,9,9,9,8,8,9,8,8
ENSG00000168556,5,5,5,7,5,6,6,6
ENSG00000168564,7,7,7,6,8,7,8,7
ENSG00000168566,7,7,7,7,8,8,8,7
ENSG00000168569,5,5,5,5,6,5,6,6
ENSG00000168575,6,6,7,6,7,6,7,7
ENSG00000168591,9,10,9,10,9,10,9,9
ENSG00000168610,13,13,13,13,11,12,11,12
ENSG00000168612,6,7,6,6,7,6,6,6
ENSG00000168615,8,9,8,9,5,9,8,7
ENSG00000168646,4,4,4,4,5,5,7,5
ENSG00000168653,7,7,6,7,7,7,7,6
ENSG00000168661,3,5,4,5,6,4,5,5
ENSG00000168672,7,5,7,5,5,5,7,6
ENSG00000168675,6,7,6,7,8,7,8,6
ENSG00000168679,5,5,4,4,4,5,4,4
ENSG00000168685,10,11,11,9,9,10,13,12
ENSG00000168701,6,7,6,7,7,7,7,6
ENSG00000168710,9,9,9,10,10,9,9,9
ENSG00000168724,7,8,8,6,8,8,9,8
ENSG00000168734,5,5,5,7,8,4,6,6
ENSG00000168758,6,6,5,6,5,6,7,6
ENSG00000168763,6,7,6,6,8,7,7,7
ENSG00000168765,5,6,5,6,6,5,6,5
ENSG00000168769,11,11,12,10,9,11,10,10
ENSG00000168778,4,3,4,4,6,4,5,5
ENSG00000168781,4,5,5,4,7,6,6,6
ENSG00000168785,10,9,8,9,8,10,9,7
ENSG00000168792,7,7,6,6,8,6,7,7
ENSG00000168795,6,6,6,5,8,6,7,6
ENSG00000168802,10,10,9,10,10,9,9,10
ENSG00000168803,5,5,5,4,6,5,6,5
ENSG00000168806,6,6,6,5,8,6,7,6
ENSG00000168807,8,7,8,8,7,9,9,8
ENSG00000168813,6,6,6,6,8,7,8,6
ENSG00000168818,8,7,7,7,8,7,8,7
ENSG00000168824,4,5,4,5,4,5,7,6
ENSG00000168826,6,6,7,6,6,6,6,6
ENSG00000168827,8,8,8,6,8,7,8,8
ENSG00000168872,6,6,6,5,7,5,6,6
ENSG00000168874,3,5,4,3,3,4,5,6
ENSG00000168876,7,8,8,7,9,8,8,7
ENSG00000168883,9,9,8,9,9,9,9,8
ENSG00000168884,8,9,8,9,8,8,8,8
ENSG00000168887,9,9,9,10,9,9,9,9
ENSG00000168890,5,5,3,6,6,6,6,5
ENSG00000168894,7,8,8,9,7,8,7,7
ENSG00000168899,10,6,8,6,7,6,7,7
ENSG00000168903,4,4,4,9,5,3,3,4
ENSG00000168904,6,6,6,7,7,7,6,6
ENSG00000168906,11,10,10,9,11,10,10,10
ENSG00000168916,4,8,4,9,8,7,6,4
ENSG00000168918,12,11,12,12,11,11,11,12
ENSG00000168924,8,8,7,7,8,7,8,8
ENSG00000168936,7,7,6,8,7,7,7,7
ENSG00000168939,6,6,5,6,5,7,5,5
ENSG00000168944,7,8,7,7,9,8,8,7
ENSG00000168958,9,9,8,9,9,8,8,8
ENSG00000168961,13,10,12,10,10,9,9,12
ENSG00000168970,5,5,5,5,5,6,6,6
ENSG00000168994,5,5,4,4,3,5,5,4
ENSG00000168995,7,9,8,9,5,7,7,9
ENSG00000169016,5,6,6,5,7,6,6,5
ENSG00000169018,9,9,9,8,9,9,9,8
ENSG00000169019,6,7,6,6,6,7,7,5
ENSG00000169020,7,7,6,8,7,7,6,6
ENSG00000169021,8,8,7,8,8,8,8,8
ENSG00000169026,6,5,5,5,5,5,5,6
ENSG00000169031,4,4,4,4,6,3,5,3
ENSG00000169032,10,10,9,9,8,9,9,9
ENSG00000169045,11,11,11,10,12,11,12,11
ENSG00000169047,6,5,6,4,6,3,5,5
ENSG00000169057,9,9,9,10,10,10,10,9
ENSG00000169062,6,7,7,7,9,8,8,8
ENSG00000169083,4,4,4,4,3,4,4,3
ENSG00000169084,9,7,8,7,7,7,6,7
ENSG00000169087,8,8,8,10,9,9,8,8
ENSG00000169093,6,7,7,9,7,7,7,7
ENSG00000169100,10,10,9,11,10,11,11,10
ENSG00000169105,5,6,6,6,7,6,6,6
ENSG00000169116,5,5,5,6,4,2,5,5
ENSG00000169118,8,8,9,8,8,8,8,8
ENSG00000169122,4,6,5,6,4,5,4,4
ENSG00000169129,5,5,5,5,6,5,6,5
ENSG00000169131,6,8,7,8,8,8,8,7
ENSG00000169136,10,7,8,7,7,6,6,8
ENSG00000169139,8,8,7,6,8,8,8,7
ENSG00000169155,8,7,8,7,8,8,8,8
ENSG00000169174,3,4,3,5,3,5,3,3
ENSG00000169180,13,14,13,15,11,13,12,13
ENSG00000169184,3,4,4,4,3,4,4,4
ENSG00000169188,7,7,7,7,8,7,7,7
ENSG00000169189,7,8,7,8,9,8,7,8
ENSG00000169193,6,7,6,7,6,8,7,6
ENSG00000169203,4,3,4,4,5,4,5,4
ENSG00000169217,9,10,9,10,9,10,9,9
ENSG00000169220,9,10,9,12,9,11,10,10
ENSG00000169221,8,9,8,11,8,9,9,9
ENSG00000169223,10,11,10,11,9,10,9,10
ENSG00000169224,5,5,6,5,4,5,5,5
ENSG00000169228,7,8,8,8,6,7,7,7
ENSG00000169230,11,11,10,12,10,10,10,10
ENSG00000169231,7,7,7,9,7,8,7,7
ENSG00000169239,7,7,7,6,6,7,8,7
ENSG00000169241,7,7,7,7,8,7,7,7
ENSG00000169242,3,5,3,5,3,3,3,3
ENSG00000169245,12,5,10,5,5,4,4,8
ENSG00000169246,6,5,5,4,6,5,5,5
ENSG00000169247,5,5,4,6,4,5,5,5
ENSG00000169249,9,8,8,8,8,8,8,9
ENSG00000169251,7,7,7,5,7,8,8,7
ENSG00000169252,8,6,7,6,8,7,7,8
ENSG00000169255,4,5,4,3,3,5,4,3
ENSG00000169258,6,5,4,7,6,4,4,4
ENSG00000169288,6,6,6,4,7,6,7,5
ENSG00000169299,8,10,9,10,8,10,8,8
ENSG00000169313,7,6,6,6,5,6,5,6
ENSG00000169359,7,6,7,6,8,7,7,7
ENSG00000169371,6,6,5,5,6,6,7,6
ENSG00000169372,6,6,6,7,6,6,6,6
ENSG00000169375,8,9,9,9,9,9,9,9
ENSG00000169379,6,6,6,4,6,5,6,5
ENSG00000169385,10,10,8,9,7,11,8,8
ENSG00000169397,7,6,5,6,5,10,5,5
ENSG00000169398,7,7,7,6,4,5,7,7
ENSG00000169403,12,12,12,13,10,12,10,11
ENSG00000169410,8,8,8,7,7,8,8,8
ENSG00000169413,8,8,8,8,7,8,9,8
ENSG00000169429,4,6,4,3,5,6,7,5
ENSG00000169432,5,6,5,5,4,6,5,5
ENSG00000169439,3,4,4,3,3,4,4,4
ENSG00000169442,10,9,8,9,11,10,11,8
ENSG00000169446,9,9,9,9,8,8,8,8
ENSG00000169490,8,7,8,7,8,7,8,8
ENSG00000169499,11,10,11,10,12,10,10,10
ENSG00000169504,10,11,9,8,9,8,8,8
ENSG00000169508,6,8,8,7,5,7,9,7
ENSG00000169519,6,5,7,6,6,5,6,6
ENSG00000169554,11,11,11,10,10,10,10,11
ENSG00000169564,12,12,12,13,11,12,11,12
ENSG00000169567,7,8,7,7,9,8,10,7
ENSG00000169570,5,5,5,4,6,6,5,4
ENSG00000169583,5,4,5,4,4,5,5,5
ENSG00000169592,8,8,8,9,9,9,9,9
ENSG00000169598,7,6,6,6,6,6,7,6
ENSG00000169599,6,7,6,7,8,7,6,7
ENSG00000169607,4,5,4,3,3,7,4,3
ENSG00000169609,7,7,7,7,8,7,8,8
ENSG00000169612,7,7,7,7,6,7,7,7
ENSG00000169621,4,5,4,4,6,5,5,4
ENSG00000169629,3,4,5,4,5,4,5,5
ENSG00000169635,6,6,6,6,6,6,6,6
ENSG00000169641,7,7,7,6,8,7,7,7
ENSG00000169660,9,7,8,8,8,7,8,8
ENSG00000169679,5,5,7,8,4,8,5,5
ENSG00000169682,4,3,5,4,3,5,5,5
ENSG00000169683,5,6,5,6,6,6,6,6
ENSG00000169689,5,5,5,6,6,6,5,4
ENSG00000169692,8,8,7,10,7,9,7,8
ENSG00000169696,6,7,6,6,8,7,7,7
ENSG00000169704,6,7,6,8,5,6,5,6
ENSG00000169710,6,7,5,7,8,6,7,6
ENSG00000169714,11,12,12,12,11,11,11,11
ENSG00000169715,6,5,3,3,4,4,4,5
ENSG00000169718,8,8,8,8,9,8,8,8
ENSG00000169727,8,8,7,8,8,8,8,8
ENSG00000169733,7,7,7,8,6,7,7,7
ENSG00000169738,7,7,7,7,7,6,7,7
ENSG00000169740,6,6,6,5,7,6,8,5
ENSG00000169756,10,10,10,10,9,10,10,10
ENSG00000169762,7,8,8,8,8,8,8,8
ENSG00000169764,10,10,10,10,10,10,10,10
ENSG00000169813,11,11,11,10,11,11,11,11
ENSG00000169814,6,6,6,7,7,6,7,7
ENSG00000169826,10,11,10,10,8,11,9,9
ENSG00000169857,6,5,6,6,6,5,6,6
ENSG00000169860,6,7,5,5,4,5,5,5
ENSG00000169871,13,11,13,11,11,11,11,13
ENSG00000169877,10,8,5,9,7,10,9,6
ENSG00000169884,4,4,3,4,4,4,5,5
ENSG00000169891,9,11,9,11,8,10,8,8
ENSG00000169895,9,8,9,9,9,8,8,8
ENSG00000169896,11,12,11,14,9,13,11,11
ENSG00000169902,6,8,6,10,6,6,8,5
ENSG00000169905,9,10,10,10,9,9,9,9
ENSG00000169908,4,4,5,5,3,4,3,3
ENSG00000169914,6,6,7,5,7,6,7,6
ENSG00000169918,4,4,4,4,4,4,5,5
ENSG00000169919,9,8,9,9,8,9,8,9
ENSG00000169925,8,8,8,8,8,9,8,8
ENSG00000169926,11,11,11,12,10,11,11,11
ENSG00000169951,6,5,6,5,7,6,6,6
ENSG00000169955,6,6,6,6,6,6,6,6
ENSG00000169957,5,5,5,6,7,6,6,6
ENSG00000169962,4,4,3,5,5,3,4,5
ENSG00000169964,5,5,6,5,7,6,7,5
ENSG00000169967,10,11,11,11,10,11,11,10
ENSG00000169972,5,5,5,6,5,6,6,5
ENSG00000169976,8,7,7,9,8,8,7,7
ENSG00000169981,6,5,6,5,6,5,6,5
ENSG00000169991,6,7,7,7,7,6,8,7
ENSG00000169992,3,4,4,5,4,4,5,4
ENSG00000169994,7,7,7,10,6,8,6,7
ENSG00000170004,9,11,10,10,9,11,11,11
ENSG00000170006,12,12,13,12,11,12,11,12
ENSG00000170017,7,8,8,8,8,8,8,6
ENSG00000170027,10,10,10,9,9,9,9,10
ENSG00000170035,8,8,8,8,8,8,8,7
ENSG00000170037,6,7,6,6,7,8,7,7
ENSG00000170043,9,9,8,11,8,9,8,9
ENSG00000170049,4,4,5,5,4,5,5,5
ENSG00000170074,4,4,4,5,3,5,8,6
ENSG00000170085,7,6,6,6,7,6,7,6
ENSG00000170088,7,7,7,6,8,7,8,7
ENSG00000170089,4,4,5,5,5,5,6,5
ENSG00000170100,6,6,6,6,7,7,6,6
ENSG00000170113,6,6,7,5,8,6,8,6
ENSG00000170142,9,9,8,8,9,8,8,8
ENSG00000170144,10,10,11,10,12,11,11,11
ENSG00000170145,6,7,7,6,7,7,7,7
ENSG00000170160,4,3,3,3,5,4,4,3
ENSG00000170175,7,6,6,6,5,5,6,7
ENSG00000170180,5,4,2,4,4,6,6,3
ENSG00000170185,9,9,9,8,8,8,8,8
ENSG00000170190,6,7,7,9,8,8,7,8
ENSG00000170191,5,6,5,4,5,6,6,5
ENSG00000170222,6,6,6,6,5,6,6,7
ENSG00000170234,8,7,8,7,8,8,8,8
ENSG00000170242,9,9,9,8,9,9,9,9
ENSG00000170248,10,10,11,10,10,11,10,10
ENSG00000170260,6,6,6,6,7,7,7,7
ENSG00000170265,7,8,7,9,7,8,7,7
ENSG00000170266,9,9,9,9,8,9,9,9
ENSG00000170270,6,6,6,5,7,6,6,5
ENSG00000170271,9,9,9,9,7,10,9,7
ENSG00000170275,9,9,9,9,8,10,10,9
ENSG00000170291,7,7,6,6,7,7,7,7
ENSG00000170293,4,3,4,5,3,4,5,4
ENSG00000170296,6,7,6,8,5,7,6,6
ENSG00000170310,7,7,7,7,7,7,7,8
ENSG00000170312,3,5,5,6,3,8,4,4
ENSG00000170315,14,14,12,13,12,14,13,12
ENSG00000170322,7,8,7,8,8,8,8,8
ENSG00000170325,7,8,7,7,7,8,7,7
ENSG00000170340,9,9,9,9,7,9,8,7
ENSG00000170345,9,10,10,10,6,10,9,10
ENSG00000170348,10,10,10,10,10,10,10,10
ENSG00000170364,6,6,6,5,6,5,5,6
ENSG00000170365,7,6,5,5,8,4,5,5
ENSG00000170379,6,7,7,6,6,6,7,6
ENSG00000170385,9,9,9,8,7,8,8,8
ENSG00000170396,5,4,5,4,4,5,4,4
ENSG00000170412,3,3,3,4,4,4,3,6
ENSG00000170421,3,3,3,3,3,4,4,4
ENSG00000170425,4,5,4,4,3,5,4,5
ENSG00000170430,5,5,5,6,6,6,6,5
ENSG00000170439,6,7,3,6,4,6,4,4
ENSG00000170445,8,8,8,8,9,8,9,9
ENSG00000170448,6,6,6,7,6,9,7,6
ENSG00000170456,5,4,6,6,6,3,7,5
ENSG00000170458,11,13,10,12,8,11,11,11
ENSG00000170464,5,5,5,5,6,5,6,5
ENSG00000170468,6,6,7,6,7,6,7,7
ENSG00000170471,9,9,10,9,9,10,9,9
ENSG00000170473,7,7,7,7,7,7,7,7
ENSG00000170476,6,5,7,10,8,5,5,5
ENSG00000170486,4,4,3,6,4,3,5,5
ENSG00000170502,7,7,6,6,7,6,7,7
ENSG00000170509,6,5,6,5,4,4,5,6
ENSG00000170515,9,9,9,10,9,9,9,9
ENSG00000170522,5,5,5,5,7,6,7,5
ENSG00000170525,11,12,10,12,7,11,9,9
ENSG00000170540,10,10,10,10,10,10,10,10
ENSG00000170542,12,10,11,9,9,9,9,10
ENSG00000170545,6,5,4,5,5,5,6,5
ENSG00000170571,10,11,11,12,10,13,11,10
ENSG00000170581,14,11,14,9,11,10,10,13
ENSG00000170584,6,5,6,6,7,6,7,6
ENSG00000170604,6,6,6,7,7,6,7,6
ENSG00000170606,10,9,10,9,10,9,9,10
ENSG00000170619,7,7,6,7,7,7,7,7
ENSG00000170627,4,5,6,5,6,5,5,4
ENSG00000170629,3,4,4,3,5,4,4,4
ENSG00000170631,5,5,5,5,7,5,6,6
ENSG00000170632,7,7,7,8,7,7,7,7
ENSG00000170633,9,9,9,10,9,9,9,9
ENSG00000170634,5,6,6,4,6,5,6,6
ENSG00000170638,9,9,8,11,8,10,9,9
ENSG00000170653,9,8,9,9,8,9,8,9
ENSG00000170677,6,6,5,4,4,6,5,5
ENSG00000170684,6,5,6,5,6,5,5,4
ENSG00000170689,4,3,3,3,3,3,3,3
ENSG00000170734,6,6,6,6,7,7,7,7
ENSG00000170759,11,11,11,10,10,11,10,10
ENSG00000170776,12,12,13,11,11,11,11,12
ENSG00000170779,6,6,6,6,6,7,6,6
ENSG00000170791,7,8,8,7,8,8,8,7
ENSG00000170801,4,5,3,4,10,8,3,3
ENSG00000170802,12,10,11,9,9,10,9,9
ENSG00000170832,10,11,11,11,8,10,9,10
ENSG00000170836,9,8,9,8,8,8,8,8
ENSG00000170837,8,9,8,10,6,9,8,8
ENSG00000170846,6,6,5,5,7,6,8,7
ENSG00000170852,10,10,10,10,9,9,9,9
ENSG00000170854,7,7,7,6,7,7,8,7
ENSG00000170855,6,6,5,4,6,6,6,5
ENSG00000170860,6,7,6,6,7,7,7,6
ENSG00000170871,8,10,10,11,8,10,9,9
ENSG00000170873,9,9,9,7,12,8,9,10
ENSG00000170876,10,10,10,11,9,10,9,10
ENSG00000170881,8,8,8,8,9,8,8,7
ENSG00000170889,11,11,10,12,11,11,11,10
ENSG00000170891,3,3,3,3,3,5,3,4
ENSG00000170892,9,10,9,11,8,10,8,9
ENSG00000170903,7,6,7,5,7,6,7,7
ENSG00000170906,7,7,6,8,7,7,7,7
ENSG00000170909,9,10,9,11,6,10,8,10
ENSG00000170915,8,7,8,6,7,8,8,8
ENSG00000170917,5,4,4,4,6,4,5,4
ENSG00000170919,7,7,7,7,9,8,7,7
ENSG00000170921,5,6,7,8,6,8,7,7
ENSG00000170946,6,5,6,4,7,5,6,6
ENSG00000170949,7,8,8,7,9,8,8,8
ENSG00000170956,10,11,11,11,8,11,9,10
